tslot,hour,day,month,year,tmpr,windSpd,windDir,cloudCov,mwh
1514.0,2.0,1.0,10.0,2008.0,16.4,3.81,268.0,0.555,46837.171583173986
1515.0,3.0,1.0,10.0,2008.0,14.8,3.7,225.0,0.476,43646.07698801842
1516.0,4.0,1.0,10.0,2008.0,13.8,3.59,225.0,0.407,42828.034343712476
1517.0,5.0,1.0,10.0,2008.0,13.0,3.52,194.0,0.344,48112.890790986
1518.0,6.0,1.0,10.0,2008.0,12.3,3.51,225.0,0.244,39416.01226885795
1519.0,7.0,1.0,10.0,2008.0,11.5,3.5,225.0,0.257,43818.80809007276
1520.0,8.0,1.0,10.0,2008.0,10.7,3.45,223.0,0.271,33037.23119560244
1521.0,9.0,1.0,10.0,2008.0,9.8,3.31,225.0,0.256,28184.068768470202
1522.0,10.0,1.0,10.0,2008.0,9.2,3.06,225.0,0.227,19756.47848504359
1523.0,11.0,1.0,10.0,2008.0,9.7,2.71,220.0,0.191,19273.562720497663
1524.0,12.0,1.0,10.0,2008.0,11.5,2.3,225.0,0.218,11161.807794379092
1525.0,13.0,1.0,10.0,2008.0,14.2,1.91,225.0,0.178,29291.559734506798
1526.0,14.0,1.0,10.0,2008.0,17.2,1.64,235.0,0.191,32587.10107269138
1527.0,15.0,1.0,10.0,2008.0,19.9,1.59,225.0,0.343,36339.11186809742
1528.0,16.0,1.0,10.0,2008.0,22.2,1.74,225.0,0.438,41605.47074211965
1529.0,17.0,1.0,10.0,2008.0,23.9,2.05,126.0,0.516,53558.14550123752
1530.0,18.0,1.0,10.0,2008.0,25.0,2.49,225.0,0.539,49292.44290168895
1531.0,19.0,1.0,10.0,2008.0,25.5,2.91,225.0,0.531,41103.71865156416
1532.0,20.0,1.0,10.0,2008.0,25.6,2.36,106.0,0.549,44157.84556194849
1533.0,21.0,1.0,10.0,2008.0,25.3,3.22,45.0,0.506,39137.56506918194
1534.0,22.0,1.0,10.0,2008.0,24.5,3.06,45.0,0.509,39769.46078120017
1535.0,23.0,1.0,10.0,2008.0,23.1,2.81,87.0,0.551,40100.61044885496
1536.0,0.0,2.0,10.0,2008.0,21.0,2.99,225.0,0.562,35960.97515075344
1537.0,1.0,2.0,10.0,2008.0,18.6,3.38,225.0,0.563,41307.22484897109
1538.0,2.0,2.0,10.0,2008.0,16.4,3.81,180.0,0.612,36660.27154942889
1539.0,3.0,2.0,10.0,2008.0,14.8,4.17,225.0,0.526,43768.12266233883
1540.0,4.0,2.0,10.0,2008.0,13.7,4.41,225.0,0.496,36745.64815869349
1541.0,5.0,2.0,10.0,2008.0,12.9,4.53,231.0,0.47,38864.76461466262
1542.0,6.0,2.0,10.0,2008.0,12.1,4.65,225.0,0.453,37945.444071821934
1543.0,7.0,2.0,10.0,2008.0,11.4,4.46,225.0,0.452,27504.514491508704
1544.0,8.0,2.0,10.0,2008.0,10.5,4.11,234.0,0.47,22349.21379078889
1545.0,9.0,2.0,10.0,2008.0,9.6,3.72,225.0,0.498,17068.04040350935
1546.0,10.0,2.0,10.0,2008.0,9.1,3.4,225.0,0.539,22153.380684345804
1547.0,11.0,2.0,10.0,2008.0,10.2,3.19,238.0,0.566,7088.012872076826
1548.0,12.0,2.0,10.0,2008.0,11.2,3.25,225.0,0.565,18508.84444868842
1549.0,13.0,2.0,10.0,2008.0,13.8,3.25,225.0,0.559,32328.91852642836
1550.0,14.0,2.0,10.0,2008.0,15.7,3.64,201.0,0.566,32876.34393643782
1551.0,15.0,2.0,10.0,2008.0,19.6,3.37,225.0,0.607,34046.9842314723
1552.0,16.0,2.0,10.0,2008.0,21.5,3.71,225.0,0.656,42386.64858108101
1553.0,17.0,2.0,10.0,2008.0,22.5,4.51,158.0,0.769,36014.50300546671
1554.0,18.0,2.0,10.0,2008.0,24.7,5.64,225.0,0.707,38746.67138194134
1555.0,19.0,2.0,10.0,2008.0,24.8,6.89,225.0,0.702,34869.291520716106
1556.0,20.0,2.0,10.0,2008.0,23.8,7.74,231.0,0.769,38394.24622209559
1557.0,21.0,2.0,10.0,2008.0,25.1,7.71,225.0,0.698,37414.83227135112
1558.0,22.0,2.0,10.0,2008.0,23.9,7.16,225.0,0.706,31968.540423574545
1559.0,23.0,2.0,10.0,2008.0,20.0,6.43,221.0,0.77,26875.321225897325
1560.0,0.0,3.0,10.0,2008.0,18.1,5.8,225.0,0.767,27324.821947418426
1561.0,1.0,3.0,10.0,2008.0,16.4,5.34,225.0,0.765,26995.578928593015
1562.0,2.0,3.0,10.0,2008.0,14.9,4.97,230.0,0.785,35018.133913862126
1563.0,3.0,3.0,10.0,2008.0,13.9,4.67,225.0,0.79,34971.347497924784
1564.0,4.0,3.0,10.0,2008.0,13.2,4.42,225.0,0.816,35712.13030584718
1565.0,5.0,3.0,10.0,2008.0,12.4,4.42,225.0,0.836,39405.40269827284
1566.0,6.0,3.0,10.0,2008.0,12.0,4.11,225.0,0.802,34440.09699011737
1567.0,7.0,3.0,10.0,2008.0,11.3,4.0,225.0,0.824,34033.81999953382
1568.0,8.0,3.0,10.0,2008.0,10.2,3.79,239.0,0.836,24587.792388202368
1569.0,9.0,3.0,10.0,2008.0,9.8,3.65,225.0,0.791,24107.03585620383
1570.0,10.0,3.0,10.0,2008.0,9.2,3.43,45.0,0.801,25120.47314930032
1571.0,11.0,3.0,10.0,2008.0,9.4,3.1,247.0,0.796,21123.765266458788
1572.0,12.0,3.0,10.0,2008.0,10.0,3.18,45.0,0.78,21043.0568985467
1573.0,13.0,3.0,10.0,2008.0,11.2,3.18,45.0,0.787,37740.73907079497
1574.0,14.0,3.0,10.0,2008.0,13.5,2.55,84.0,0.796,35152.425164767774
1575.0,15.0,3.0,10.0,2008.0,13.9,3.36,45.0,0.816,38279.19385664897
1576.0,16.0,3.0,10.0,2008.0,15.1,3.47,45.0,0.861,45078.4809602239
1577.0,17.0,3.0,10.0,2008.0,17.3,2.32,66.0,0.893,43856.486398233865
1578.0,18.0,3.0,10.0,2008.0,16.5,3.6,45.0,0.854,46931.3721344033
1579.0,19.0,3.0,10.0,2008.0,16.8,3.79,45.0,0.869,45661.93246930656
1580.0,20.0,3.0,10.0,2008.0,18.3,4.04,72.0,0.893,39780.66355772324
1581.0,21.0,3.0,10.0,2008.0,16.6,5.3,45.0,0.886,37374.324003003036
1582.0,22.0,3.0,10.0,2008.0,16.0,6.35,45.0,0.949,38045.08747131034
1583.0,23.0,3.0,10.0,2008.0,18.7,4.3,16.0,0.822,35119.05933293153
1584.0,0.0,4.0,10.0,2008.0,16.9,4.4,45.0,0.847,42077.491470840236
1585.0,1.0,4.0,10.0,2008.0,14.8,4.51,45.0,0.886,40608.18529513576
1586.0,2.0,4.0,10.0,2008.0,12.8,4.47,353.0,0.91,44465.2564378932
1587.0,3.0,4.0,10.0,2008.0,11.5,4.18,45.0,0.879,48162.05301879364
1588.0,4.0,4.0,10.0,2008.0,10.6,3.77,45.0,0.859,52417.110343336004
1589.0,5.0,4.0,10.0,2008.0,9.8,3.41,319.0,0.85,48438.88640951433
1590.0,6.0,4.0,10.0,2008.0,9.2,3.24,45.0,0.865,52176.77116050858
1591.0,7.0,4.0,10.0,2008.0,8.5,3.21,45.0,0.859,47508.89020647474
1592.0,8.0,4.0,10.0,2008.0,7.8,3.23,294.0,0.85,48367.26112728742
1593.0,9.0,4.0,10.0,2008.0,7.1,3.23,45.0,0.856,46551.407545284914
1594.0,10.0,4.0,10.0,2008.0,6.6,3.25,45.0,0.83,38593.14890803992
1595.0,11.0,4.0,10.0,2008.0,7.1,4.21,286.0,0.368,41120.7822863227
1596.0,12.0,4.0,10.0,2008.0,8.1,3.48,45.0,0.906,41822.65015282226
1597.0,13.0,4.0,10.0,2008.0,9.9,3.83,45.0,0.913,40061.83815484756
1598.0,14.0,4.0,10.0,2008.0,12.3,5.66,322.0,0.26,30164.42519443419
1599.0,15.0,4.0,10.0,2008.0,12.8,4.61,45.0,0.661,38818.792803781995
1600.0,16.0,4.0,10.0,2008.0,15.0,5.03,45.0,0.391,40902.63385775708
1601.0,17.0,4.0,10.0,2008.0,17.0,5.78,359.0,0.142,49697.705432358445
1602.0,18.0,4.0,10.0,2008.0,15.6,6.9,45.0,0.151,51523.54030447156
1603.0,19.0,4.0,10.0,2008.0,17.0,6.14,45.0,0.142,43091.5147541456
1604.0,20.0,4.0,10.0,2008.0,18.1,8.87,359.0,0.087,46097.662413089114
1605.0,21.0,4.0,10.0,2008.0,15.6,6.11,45.0,0.266,44214.22744759785
1606.0,22.0,4.0,10.0,2008.0,15.8,5.48,45.0,0.266,41213.686149688336
1607.0,23.0,4.0,10.0,2008.0,15.7,6.32,3.0,0.001,42883.42790160411
1608.0,0.0,5.0,10.0,2008.0,13.7,5.8,45.0,0.002,43218.8666393402
1609.0,1.0,5.0,10.0,2008.0,11.5,5.02,45.0,0.026,42552.28664597264
1610.0,2.0,5.0,10.0,2008.0,9.5,4.15,10.0,0.359,50825.88719570201
1611.0,3.0,5.0,10.0,2008.0,8.0,3.55,45.0,0.048,53386.64706664086
1612.0,4.0,5.0,10.0,2008.0,7.1,2.84,225.0,0.045,55340.97080892978
1613.0,5.0,5.0,10.0,2008.0,6.4,3.22,259.0,0.048,52329.31453641058
1614.0,6.0,5.0,10.0,2008.0,5.7,2.38,225.0,0.035,46970.783787036715
1615.0,7.0,5.0,10.0,2008.0,5.1,2.49,225.0,0.034,40923.47847612326
1616.0,8.0,5.0,10.0,2008.0,4.3,3.24,240.0,0.048,36034.62182755236
1617.0,9.0,5.0,10.0,2008.0,3.4,2.82,225.0,0.055,33306.83912599525
1618.0,10.0,5.0,10.0,2008.0,2.8,2.93,225.0,0.074,25592.33798004542
1619.0,11.0,5.0,10.0,2008.0,3.3,2.83,214.0,0.088,5478.139275319983
1620.0,12.0,5.0,10.0,2008.0,5.2,2.44,225.0,0.093,8659.589394371797
1621.0,13.0,5.0,10.0,2008.0,8.2,1.91,225.0,0.09,14251.21420060048
1622.0,14.0,5.0,10.0,2008.0,11.4,1.7,221.0,0.005,13823.954094383866
1623.0,15.0,5.0,10.0,2008.0,14.2,1.14,225.0,0.093,25376.618681020525
1624.0,16.0,5.0,10.0,2008.0,16.5,1.13,225.0,0.1,36721.754496585905
1625.0,17.0,5.0,10.0,2008.0,18.4,1.5,109.0,0.068,54186.947759977455
1626.0,18.0,5.0,10.0,2008.0,19.5,1.98,225.0,0.114,55529.01939870814
1627.0,19.0,5.0,10.0,2008.0,20.2,2.53,225.0,0.115,49970.676882639236
1628.0,20.0,5.0,10.0,2008.0,20.1,1.8,123.0,0.286,45620.096202703695
1629.0,21.0,5.0,10.0,2008.0,19.4,2.34,225.0,0.095,40866.22846729288
1630.0,22.0,5.0,10.0,2008.0,18.2,1.81,225.0,0.08,49902.02136137311
1631.0,23.0,5.0,10.0,2008.0,17.8,1.8,123.0,0.07,49611.35986577058
1632.0,0.0,6.0,10.0,2008.0,15.9,2.15,225.0,0.045,42814.719878584576
1633.0,1.0,6.0,10.0,2008.0,13.8,1.96,225.0,0.056,48202.83796494579
1634.0,2.0,6.0,10.0,2008.0,11.8,1.8,216.0,0.07,37843.60909600085
1635.0,3.0,6.0,10.0,2008.0,10.4,2.33,225.0,0.062,49283.210071215784
1636.0,4.0,6.0,10.0,2008.0,9.5,2.04,225.0,0.039,47928.31337944103
1637.0,5.0,6.0,10.0,2008.0,8.8,1.8,216.0,0.016,43934.15123164662
1638.0,6.0,6.0,10.0,2008.0,8.3,2.67,225.0,0.006,45920.47555641424
1639.0,7.0,6.0,10.0,2008.0,7.7,2.36,225.0,0.007,34589.07559874862
1640.0,8.0,6.0,10.0,2008.0,6.9,2.38,217.0,0.016,28644.302514773895
1641.0,9.0,6.0,10.0,2008.0,6.0,3.17,225.0,0.029,28130.418376471607
1642.0,10.0,6.0,10.0,2008.0,5.5,3.76,225.0,0.042,35408.12667866127
1643.0,11.0,6.0,10.0,2008.0,6.0,3.95,230.0,0.054,30306.381166964766
1644.0,12.0,6.0,10.0,2008.0,7.9,3.44,225.0,0.059,20072.680380540187
1645.0,13.0,6.0,10.0,2008.0,10.7,2.66,225.0,0.059,22781.180628976417
1646.0,14.0,6.0,10.0,2008.0,15.1,3.2,224.0,0.054,31802.740522986416
1647.0,15.0,6.0,10.0,2008.0,15.8,2.44,225.0,0.043,30851.97222108762
1648.0,16.0,6.0,10.0,2008.0,17.4,3.07,225.0,0.029,39934.745278287715
1649.0,17.0,6.0,10.0,2008.0,20.6,3.15,73.0,0.014,46897.51347932326
1650.0,18.0,6.0,10.0,2008.0,19.9,3.54,225.0,0.0,49362.02892495035
1651.0,19.0,6.0,10.0,2008.0,20.9,3.23,225.0,0.0,43877.338050816674
1652.0,20.0,6.0,10.0,2008.0,21.9,4.98,95.0,0.014,42102.130878864875
1653.0,21.0,6.0,10.0,2008.0,21.3,3.11,45.0,0.057,41870.58976398372
1654.0,22.0,6.0,10.0,2008.0,20.6,3.39,45.0,0.109,48520.868733874144
1655.0,23.0,6.0,10.0,2008.0,19.1,3.75,42.0,0.149,44671.78440245687
1656.0,0.0,7.0,10.0,2008.0,17.0,3.41,45.0,0.153,43592.07589605029
1657.0,1.0,7.0,10.0,2008.0,14.6,3.22,45.0,0.144,43220.75558947686
1658.0,2.0,7.0,10.0,2008.0,12.4,3.06,42.0,0.149,45802.4417803766
1659.0,3.0,7.0,10.0,2008.0,10.9,2.75,45.0,0.185,43703.40253417195
1660.0,4.0,7.0,10.0,2008.0,9.9,2.49,225.0,0.233,43474.2209602295
1661.0,5.0,7.0,10.0,2008.0,9.1,2.25,113.0,0.265,45193.68084477823
1662.0,6.0,7.0,10.0,2008.0,8.4,2.12,225.0,0.262,40865.89116887724
1663.0,7.0,7.0,10.0,2008.0,7.8,1.95,45.0,0.25,29051.402718331774
1664.0,8.0,7.0,10.0,2008.0,7.0,1.93,81.0,0.265,30466.097857846496
1665.0,9.0,7.0,10.0,2008.0,6.1,1.88,45.0,0.347,24968.26565199014
1666.0,10.0,7.0,10.0,2008.0,5.5,2.32,45.0,0.433,17694.868189312525
1667.0,11.0,7.0,10.0,2008.0,5.9,2.03,293.0,0.215,3552.3026065015
1668.0,12.0,7.0,10.0,2008.0,7.5,2.42,45.0,0.541,3749.5016319601564
1669.0,13.0,7.0,10.0,2008.0,10.0,2.12,45.0,0.532,3196.2141901446594
1670.0,14.0,7.0,10.0,2008.0,12.8,1.03,353.0,0.215,21709.237246776545
1671.0,15.0,7.0,10.0,2008.0,15.2,1.99,45.0,0.474,37486.987385070955
1672.0,16.0,7.0,10.0,2008.0,17.3,2.29,45.0,0.449,46021.88573749788
1673.0,17.0,7.0,10.0,2008.0,18.7,2.02,122.0,0.487,52500.481260291825
1674.0,18.0,7.0,10.0,2008.0,19.8,3.11,225.0,0.45,47507.76632015643
1675.0,19.0,7.0,10.0,2008.0,20.3,3.57,225.0,0.455,43065.92826682596
1676.0,20.0,7.0,10.0,2008.0,20.2,3.68,166.0,0.242,48083.849437181954
1677.0,21.0,7.0,10.0,2008.0,19.6,4.22,225.0,0.385,43433.63117509319
1678.0,22.0,7.0,10.0,2008.0,18.6,4.62,225.0,0.321,46319.18291352699
1679.0,23.0,7.0,10.0,2008.0,15.3,3.65,44.0,0.291,48876.32804502339
1680.0,0.0,1.0,10.0,2008.0,15.6,3.46,45.0,0.285,46845.75952815535
1681.0,1.0,1.0,10.0,2008.0,12.8,3.28,45.0,0.29,45141.16146620892
1682.0,2.0,1.0,10.0,2008.0,10.5,3.15,248.0,0.291,50474.3701966941
1683.0,3.0,1.0,10.0,2008.0,11.3,3.51,225.0,0.277,50358.870270444204
1684.0,4.0,1.0,10.0,2008.0,10.0,3.34,225.0,0.285,48649.77293818836
1685.0,5.0,1.0,10.0,2008.0,9.0,3.13,208.0,0.303,43954.7937241496
1686.0,6.0,1.0,10.0,2008.0,9.7,3.63,225.0,0.324,42882.372601372896
1687.0,7.0,1.0,10.0,2008.0,8.9,3.33,225.0,0.362,31613.51908102299
1688.0,8.0,1.0,10.0,2008.0,8.1,3.13,219.0,0.39,23151.869869982016
1689.0,9.0,1.0,10.0,2008.0,7.9,3.06,225.0,0.321,26270.034657726446
1690.0,10.0,1.0,10.0,2008.0,7.2,3.08,225.0,0.359,36879.489143235725
1691.0,11.0,1.0,10.0,2008.0,7.6,2.62,194.0,0.681,36914.443504103525
1692.0,12.0,1.0,10.0,2008.0,9.7,3.26,225.0,0.411,43933.16604943966
1693.0,13.0,1.0,10.0,2008.0,12.2,3.47,225.0,0.405,50690.15638782655
1694.0,14.0,1.0,10.0,2008.0,14.9,2.81,119.0,0.784,51979.53971815141
1695.0,15.0,1.0,10.0,2008.0,17.4,3.46,225.0,0.406,52844.938218237716
1696.0,16.0,1.0,10.0,2008.0,19.4,3.85,225.0,0.394,50903.00947963966
1697.0,17.0,1.0,10.0,2008.0,13.2,5.25,134.0,0.447,54184.42112262534
1698.0,18.0,1.0,10.0,2008.0,22.0,6.07,225.0,0.469,52656.11297622163
1699.0,19.0,1.0,10.0,2008.0,22.4,5.59,225.0,0.529,49044.573516376026
1700.0,20.0,1.0,10.0,2008.0,12.4,4.55,354.0,0.57,43588.79629486975
1701.0,21.0,1.0,10.0,2008.0,22.1,5.54,225.0,0.604,41936.80870046289
1702.0,22.0,1.0,10.0,2008.0,21.1,4.98,45.0,0.592,43013.57740401389
1703.0,23.0,1.0,10.0,2008.0,10.3,3.36,42.0,0.718,45127.433160432025
1704.0,0.0,2.0,10.0,2008.0,9.1,3.02,45.0,0.71,42191.687522128406
1705.0,1.0,2.0,10.0,2008.0,8.0,2.72,45.0,0.698,42971.952742709844
1706.0,2.0,2.0,10.0,2008.0,5.4,2.52,34.0,0.718,47305.45119534271
1707.0,3.0,2.0,10.0,2008.0,6.3,2.31,45.0,0.81,43576.86345283415
1708.0,4.0,2.0,10.0,2008.0,6.0,2.36,45.0,0.9,35952.908693098725
1709.0,5.0,2.0,10.0,2008.0,3.6,2.48,90.0,0.964,43943.709972807934
1710.0,6.0,2.0,10.0,2008.0,5.4,2.35,225.0,1.0,41495.77762310095
1711.0,7.0,2.0,10.0,2008.0,5.0,2.34,45.0,0.992,44583.16605885003
1712.0,8.0,2.0,10.0,2008.0,2.5,2.35,74.0,0.964,49406.28275661599
1713.0,9.0,2.0,10.0,2008.0,4.2,2.22,45.0,0.981,46247.1204584975
1714.0,10.0,2.0,10.0,2008.0,3.8,2.16,45.0,0.977,38464.84504601603
1715.0,11.0,2.0,10.0,2008.0,2.0,2.16,57.0,0.964,39002.55316839405
1716.0,12.0,2.0,10.0,2008.0,4.2,2.19,45.0,0.986,42153.88751131812
1717.0,13.0,2.0,10.0,2008.0,5.0,2.31,45.0,0.977,49945.30796670659
1718.0,14.0,2.0,10.0,2008.0,4.1,2.54,48.0,0.965,44060.74494623867
1719.0,15.0,2.0,10.0,2008.0,6.7,2.67,45.0,0.99,48901.26676954764
1720.0,16.0,2.0,10.0,2008.0,7.6,2.88,45.0,0.999,45801.861368820726
1721.0,17.0,2.0,10.0,2008.0,6.3,2.99,47.0,1.0,49458.09096940138
1722.0,18.0,2.0,10.0,2008.0,8.9,2.71,45.0,1.0,46110.3225267029
1723.0,19.0,2.0,10.0,2008.0,9.6,2.75,45.0,1.0,42747.5959169271
1724.0,20.0,2.0,10.0,2008.0,6.8,3.42,62.0,1.0,45290.53645969769
1725.0,21.0,2.0,10.0,2008.0,9.3,4.69,45.0,1.0,42151.504182441255
1726.0,22.0,2.0,10.0,2008.0,8.8,6.17,225.0,1.0,45005.919525461475
1727.0,23.0,2.0,10.0,2008.0,4.2,2.89,38.0,1.0,42770.98098891779
1728.0,0.0,3.0,10.0,2008.0,4.8,3.12,45.0,1.0,35826.34815248425
1729.0,1.0,3.0,10.0,2008.0,3.6,3.56,45.0,1.0,42074.37377377358
1730.0,2.0,3.0,10.0,2008.0,2.7,4.0,15.0,1.0,41874.88063082236
1731.0,3.0,3.0,10.0,2008.0,2.8,4.3,45.0,0.997,46433.479139991134
1732.0,4.0,3.0,10.0,2008.0,2.3,4.48,45.0,0.996,43383.66315016861
1733.0,5.0,3.0,10.0,2008.0,2.8,4.22,359.0,1.0,47482.58996036177
1734.0,6.0,3.0,10.0,2008.0,2.2,4.69,45.0,1.0,51186.01406030311
1735.0,7.0,3.0,10.0,2008.0,1.9,4.58,45.0,1.0,46208.703982193285
1736.0,8.0,3.0,10.0,2008.0,2.5,4.6,351.0,1.0,54449.00759156052
1737.0,9.0,3.0,10.0,2008.0,1.4,3.05,45.0,0.959,46750.50329348523
1738.0,10.0,3.0,10.0,2008.0,1.1,2.02,45.0,0.91,47789.24229791982
1739.0,11.0,3.0,10.0,2008.0,2.3,4.53,299.0,0.875,47298.209841240154
1740.0,12.0,3.0,10.0,2008.0,2.1,2.13,225.0,0.708,48375.8620776652
1741.0,13.0,3.0,10.0,2008.0,3.1,3.26,225.0,0.802,43316.709845415884
1742.0,14.0,3.0,10.0,2008.0,4.4,4.33,254.0,0.875,51047.848833239346
1743.0,15.0,3.0,10.0,2008.0,5.3,4.98,225.0,0.709,46120.289513000615
1744.0,16.0,3.0,10.0,2008.0,6.1,5.1,225.0,0.741,53317.3620442852
1745.0,17.0,3.0,10.0,2008.0,6.0,4.87,274.0,0.696,52117.50301881871
1746.0,18.0,3.0,10.0,2008.0,7.2,4.44,45.0,0.705,50537.30377924835
1747.0,19.0,3.0,10.0,2008.0,7.4,3.96,45.0,0.745,45108.624835849856
1748.0,20.0,3.0,10.0,2008.0,6.4,3.59,276.0,0.696,49072.357787976114
1749.0,21.0,3.0,10.0,2008.0,7.2,3.43,45.0,0.674,50489.52695344247
1750.0,22.0,3.0,10.0,2008.0,6.8,3.38,45.0,0.673,46974.35940773915
1751.0,23.0,3.0,10.0,2008.0,5.4,3.29,25.0,0.853,41382.56634028156
1752.0,0.0,4.0,10.0,2008.0,4.6,3.06,45.0,0.866,46426.88585846182
1753.0,1.0,4.0,10.0,2008.0,3.7,2.73,45.0,0.858,41336.32364809893
1754.0,2.0,4.0,10.0,2008.0,2.9,2.42,266.0,0.853,48913.829486743874
1755.0,3.0,4.0,10.0,2008.0,2.4,2.2,225.0,0.867,43386.214596013415
1756.0,4.0,4.0,10.0,2008.0,2.1,2.09,225.0,0.891,51180.926093824615
1757.0,5.0,4.0,10.0,2008.0,0.7,2.84,18.0,0.966,50827.58680514919
1758.0,6.0,4.0,10.0,2008.0,1.6,2.11,225.0,0.932,47465.76297772539
1759.0,7.0,4.0,10.0,2008.0,1.4,2.22,225.0,0.935,50099.7077829324
1760.0,8.0,4.0,10.0,2008.0,0.0,2.54,15.0,0.966,52967.60614033613
1761.0,9.0,4.0,10.0,2008.0,0.8,2.51,225.0,0.872,48358.01405450745
1762.0,10.0,4.0,10.0,2008.0,0.6,2.64,45.0,0.822,43489.67899089739
1763.0,11.0,4.0,10.0,2008.0,-0.3,2.21,11.0,0.783,42400.49496036324
1764.0,12.0,4.0,10.0,2008.0,1.5,2.71,45.0,0.769,42015.291341617136
1765.0,13.0,4.0,10.0,2008.0,2.7,2.59,45.0,0.774,42837.46986566178
1766.0,14.0,4.0,10.0,2008.0,5.0,1.55,142.0,0.182,43640.73462222335
1767.0,15.0,4.0,10.0,2008.0,5.4,2.04,45.0,0.785,50398.56470831673
1768.0,16.0,4.0,10.0,2008.0,6.2,1.76,45.0,0.786,51008.41686752008
1769.0,17.0,4.0,10.0,2008.0,9.5,1.96,104.0,0.355,56428.54306844085
1770.0,18.0,4.0,10.0,2008.0,7.8,1.91,45.0,0.776,57391.85284889522
1771.0,19.0,4.0,10.0,2008.0,7.7,2.22,45.0,0.799,52267.050025718614
1772.0,20.0,4.0,10.0,2008.0,10.5,2.29,83.0,0.221,58144.93176456
1773.0,21.0,4.0,10.0,2008.0,7.7,2.02,225.0,0.707,57046.86641185372
1774.0,22.0,4.0,10.0,2008.0,6.9,1.52,225.0,0.645,56301.153650221684
1775.0,23.0,4.0,10.0,2008.0,8.2,1.97,68.0,0.277,55559.23173750789
1776.0,0.0,5.0,10.0,2008.0,6.5,2.09,45.0,0.222,48865.80619195293
1777.0,1.0,5.0,10.0,2008.0,4.7,1.74,45.0,0.262,52980.349192966096
1778.0,2.0,5.0,10.0,2008.0,3.0,1.55,83.0,0.277,54408.60272871094
1779.0,3.0,5.0,10.0,2008.0,1.9,2.1,225.0,0.182,51139.951066662834
1780.0,4.0,5.0,10.0,2008.0,1.1,2.14,225.0,0.177,57017.42808713632
1781.0,5.0,5.0,10.0,2008.0,0.8,1.92,220.0,0.418,49924.88412327841
1782.0,6.0,5.0,10.0,2008.0,0.2,1.98,225.0,0.152,47587.554218342906
1783.0,7.0,5.0,10.0,2008.0,-0.2,2.21,225.0,0.145,43813.94015123164
1784.0,8.0,5.0,10.0,2008.0,-0.8,1.91,235.0,0.418,42549.06107328886
1785.0,9.0,5.0,10.0,2008.0,-1.6,2.55,225.0,0.225,29866.28050594639
1786.0,10.0,5.0,10.0,2008.0,-2.1,2.82,225.0,0.298,40897.72108918485
1787.0,11.0,5.0,10.0,2008.0,-1.9,1.89,217.0,0.475,42026.86582921179
1788.0,12.0,5.0,10.0,2008.0,0.0,2.22,225.0,0.33,32926.020768735245
1789.0,13.0,5.0,10.0,2008.0,2.7,1.52,225.0,0.348,35678.78094176654
1790.0,14.0,5.0,10.0,2008.0,4.9,1.36,129.0,0.475,37142.54968768614
1791.0,15.0,5.0,10.0,2008.0,8.2,1.55,45.0,0.31,50310.90341160131
1792.0,16.0,5.0,10.0,2008.0,10.3,1.43,45.0,0.332,55508.578736454874
1793.0,17.0,5.0,10.0,2008.0,11.0,1.46,94.0,0.469,52416.28438546311
1794.0,18.0,5.0,10.0,2008.0,13.0,2.53,225.0,0.325,56014.290383108404
1795.0,19.0,5.0,10.0,2008.0,13.4,2.25,225.0,0.351,45855.2575588788
1796.0,20.0,5.0,10.0,2008.0,12.4,1.93,89.0,0.828,50692.509692651875
1797.0,21.0,5.0,10.0,2008.0,13.1,1.48,45.0,0.28,52008.81296193122
1798.0,22.0,5.0,10.0,2008.0,12.4,1.5,45.0,0.262,51686.43969597824
1799.0,23.0,5.0,10.0,2008.0,9.6,1.18,52.0,0.68,55323.78385601416
1800.0,0.0,6.0,10.0,2008.0,8.4,1.48,45.0,0.621,58127.290690164904
1801.0,1.0,6.0,10.0,2008.0,6.5,1.49,45.0,0.501,56010.74995669436
1802.0,2.0,6.0,10.0,2008.0,4.8,1.81,314.0,0.364,57357.221061760814
1803.0,3.0,6.0,10.0,2008.0,3.9,2.53,45.0,0.509,54318.2890633292
1804.0,4.0,6.0,10.0,2008.0,3.2,3.24,45.0,0.3,55298.610639114835
1805.0,5.0,6.0,10.0,2008.0,2.7,3.63,325.0,0.117,55616.29782252985
1806.0,6.0,6.0,10.0,2008.0,2.4,3.58,45.0,0.04,44532.720279262896
1807.0,7.0,6.0,10.0,2008.0,1.9,3.0,45.0,0.081,46897.77441686245
1808.0,8.0,6.0,10.0,2008.0,1.3,2.49,288.0,0.117,42131.772041130665
1809.0,9.0,6.0,10.0,2008.0,0.6,3.54,45.0,0.052,32940.02119965795
1810.0,10.0,6.0,10.0,2008.0,0.1,2.92,225.0,0.064,23938.93536875881
1811.0,11.0,6.0,10.0,2008.0,0.5,2.21,237.0,0.044,15762.000892837692
1812.0,12.0,6.0,10.0,2008.0,2.0,1.24,225.0,0.059,22437.381707922956
1813.0,13.0,6.0,10.0,2008.0,4.2,0.9,225.0,0.065,11973.309767562416
1814.0,14.0,6.0,10.0,2008.0,6.8,1.01,146.0,0.044,19832.288026676753
1815.0,15.0,6.0,10.0,2008.0,9.5,2.44,225.0,0.064,38007.55242081084
1816.0,16.0,6.0,10.0,2008.0,11.0,2.92,225.0,0.076,51026.796205691964
